,Season,TeamID,pi_i
123,1985,1261,0.005935904822980353
124,1985,1263,0.0018494905647983015
125,1985,1264,0.002675136494499955
126,1985,1265,0.0031863551670702314
127,1985,1266,0.004456054024054062
128,1985,1267,0.003906401949082624
129,1985,1268,0.00738144225195819
130,1985,1269,0.002875194745975411
131,1985,1270,0.0034706022182089957
132,1985,1271,0.0009240454961794299
133,1985,1272,0.008110911085079832
134,1985,1273,0.004084603959952811
135,1985,1275,0.004934442294479876
136,1985,1276,0.008340996913202515
137,1985,1277,0.0066910891857539685
138,1985,1278,0.004096142472773319
139,1985,1279,0.0026148752241636564
140,1985,1280,0.004616509033498386
141,1985,1281,0.0047570944033960795
142,1985,1283,0.003081312794743247
143,1985,1284,0.001965443563152655
144,1985,1285,0.003450980818254883
145,1985,1286,0.0026408421266312394
146,1985,1287,0.0016305324457628028
147,1985,1288,0.000904931468607086
148,1985,1290,0.002890165769734608
149,1985,1292,0.0029856394163189264
150,1985,1293,0.0034769595748977374
151,1985,1296,0.002764786035451432
152,1985,1298,0.005455459759862816
153,1985,1299,0.0025808640343664545
154,1985,1301,0.0067273355632783164
155,1985,1304,0.004237860275346891
156,1985,1305,0.004088912723302088
157,1985,1306,0.001808890737678625
158,1985,1307,0.0033065375478786643
159,1985,1308,0.002024736249664826
160,1985,1309,0.0026989482527164906
161,1985,1310,0.0025967205885722923
162,1985,1311,0.002740737201651196
163,1985,1314,0.008249908761770562
164,1985,1317,0.001659755121006274
165,1985,1318,0.004119150292996669
166,1985,1319,0.0028488144508995645
167,1985,1320,0.0017940177448520144
168,1985,1321,0.002941109475390855
169,1985,1322,0.001434683550051595
170,1985,1323,0.005112077979739762
171,1985,1325,0.004776825417840283
172,1985,1326,0.006148719331860886
173,1985,1327,0.0017695228328472058
174,1985,1328,0.008796918577545236
175,1985,1329,0.0037810696154584426
176,1985,1330,0.004962670526819714
177,1985,1331,0.0040733494857204304
178,1985,1332,0.0039562795429639985
179,1985,1333,0.00506131699582597
180,1985,1334,0.001651028597489261
181,1985,1335,0.0025759553807951367
182,1985,1336,0.0019740248912612254
183,1985,1337,0.004143980673545802
184,1985,1338,0.004513090946353491
185,1985,1339,0.002278238489115301
186,1985,1341,0.0017204122700657308
187,1985,1343,0.002210384991856986
188,1985,1344,0.003250310736940048
189,1985,1345,0.005356991994243966
190,1985,1347,0.0024073148246055494
191,1985,1348,0.002106562475413572
192,1985,1349,0.002667144497498715
193,1985,1350,0.0048344746621674425
194,1985,1351,0.0019641737054153286
195,1985,1352,0.002230964073555772
196,1985,1353,0.0035809405245115205
197,1985,1354,0.0019124249637201545
198,1985,1356,0.003676186032868734
199,1985,1359,0.002975891810235684
200,1985,1360,0.002232517048660688
201,1985,1361,0.004441907817863606
202,1985,1363,0.0034233745449691625
203,1985,1364,0.002454297511578963
204,1985,1365,0.00404664404957374
205,1985,1368,0.003264368940361076
206,1985,1371,0.003255208274707662
207,1985,1373,0.0031189166362712083
208,1985,1374,0.00634605790881924
209,1985,1375,0.004185047428299146
210,1985,1376,0.003367014813830442
211,1985,1378,0.0041643767060188875
212,1985,1379,0.0033135123596739814
213,1985,1380,0.004492241494722697
214,1985,1382,0.0032730941358480956
215,1985,1383,0.0013920847418261507
216,1985,1384,0.00215409887022478
217,1985,1385,0.008750638821622197
218,1985,1386,0.004560832729120823
219,1985,1387,0.003054780906354431
220,1985,1388,0.0029636174884732167
221,1985,1389,0.003351316115682088
222,1985,1390,0.0025744232942252047
223,1985,1391,0.002026204401660866
224,1985,1393,0.006269187662846208
225,1985,1395,0.003840493510769431
226,1985,1396,0.005987712797562239
227,1985,1397,0.00543887909063642
228,1985,1398,0.002017344146193495
229,1985,1399,0.0032293787855112825
230,1985,1400,0.0034488030024770926
231,1985,1401,0.004520951759927398
232,1985,1402,0.0015063924583007145
233,1985,1403,0.005651426791168986
234,1985,1405,0.003733768256354199
235,1985,1406,0.001619110944876802
236,1985,1408,0.004463919823188921
237,1985,1409,0.0057795508376602195
238,1985,1410,0.002188058591256974
239,1985,1411,0.0032266422455800377
240,1985,1412,0.00526200198510751
241,1985,1414,0.0026630644517301114
242,1985,1416,0.0018287106730283957
243,1985,1417,0.004551441853748075
244,1985,1418,0.004273010953794104
245,1985,1419,0.003897267979251192
246,1985,1423,0.0022472810552698844
247,1985,1424,0.005347414700836284
248,1985,1425,0.004755805455080564
249,1985,1426,0.0019059194210174436
250,1985,1427,0.0028710265017669544
251,1985,1428,0.00307332305662923
252,1985,1429,0.00312390158369774
253,1985,1431,0.004295208131759792
254,1985,1432,0.0024332571870579038
255,1985,1433,0.007636203926743114
256,1985,1434,0.0014178312055940355
257,1985,1435,0.003635676768342765
258,1985,1436,0.0013602211861939665
259,1985,1437,0.006748030847947806
260,1985,1438,0.0049158093025427575
261,1985,1439,0.006772086005064435
262,1985,1440,0.0024026899568128732
263,1985,1441,0.0023349535085154622
264,1985,1442,0.0022068498981092357
265,1985,1443,0.004002400510845244
266,1985,1444,0.0028022729824053105
267,1985,1446,0.002621229095577088
268,1985,1447,0.0017409993048865746
269,1985,1448,0.005289688095841272
270,1985,1449,0.00661116567142457
271,1985,1450,0.003124616367043002
272,1985,1451,0.004262250495731723
273,1985,1452,0.00396434217223664
274,1985,1453,0.0017981252663026408
275,1985,1455,0.005070297960587059
276,1985,1456,0.003028189204521881
277,1985,1458,0.0034549223517604667
278,1985,1461,0.0025671497901449034
279,1985,1462,0.00416810449396384
280,1985,1463,0.0016481407392743021
281,1985,1464,0.003404525361540646
282,1986,1102,0.0018026580704465873
283,1986,1103,0.003510288681183012
284,1986,1104,0.0077187263740752365
285,1986,1106,0.0017334696944855338
286,1986,1108,0.0025181617186885597
287,1986,1109,0.0011755934084167476
288,1986,1110,0.002282746303515997
289,1986,1111,0.002140552997208102
290,1986,1112,0.005362698735022923
291,1986,1113,0.002912136949722321
292,1986,1114,0.00397722142000088
293,1986,1116,0.003241129911704547
294,1986,1117,0.0033722996327473385
295,1986,1119,0.0017624565622467313
296,1986,1120,0.006506832603394999
297,1986,1121,0.001476326398382926
298,1986,1122,0.0024496173632578594
299,1986,1123,0.0037967599092600256
300,1986,1124,0.0020335301816202874
301,1986,1126,0.0014007986042423866
302,1986,1129,0.002072547517865934
303,1986,1130,0.00420655562104442
304,1986,1131,0.0039176205542066685
305,1986,1132,0.0019786458489585938
306,1986,1133,0.006244805900722013
307,1986,1134,0.001424382531480203
308,1986,1135,0.0018299816211309423
309,1986,1137,0.0017661549067555945
310,1986,1139,0.002127976627550056
311,1986,1140,0.0037110031659766296
312,1986,1141,0.0024628380109668903
313,1986,1143,0.003980316441722274
314,1986,1144,0.0012846727948319786
315,1986,1145,0.0032468077139741454
316,1986,1147,0.0022446299581029357
317,1986,1149,0.0022116006685152117
318,1986,1150,0.002437525560979624
319,1986,1151,0.0029615682198236965
320,1986,1152,0.003306205005658384
321,1986,1153,0.003935281755294696
322,1986,1154,0.0017079693566053771
323,1986,1155,0.0061464912186566184
324,1986,1156,0.0071788206285139985
325,1986,1159,0.0011902918801283931
326,1986,1160,0.002538198117862188
327,1986,1161,0.0024798627706023634
328,1986,1162,0.0023822879795585977
329,1986,1163,0.003549105161666841
330,1986,1164,0.0013846068270491282
331,1986,1165,0.0024528032144283305
332,1986,1166,0.002620293127834839
333,1986,1168,0.00383902890096024
334,1986,1171,0.0014888495348030146
335,1986,1172,0.003348025369268814
336,1986,1173,0.004412315583666755
337,1986,1174,0.001568499945644398
338,1986,1175,0.0014657522411348864
339,1986,1177,0.0047955643711167706
340,1986,1178,0.0030847898485345114
341,1986,1179,0.0034642810977533697
342,1986,1180,0.00232475796179547
343,1986,1181,0.012472823645802978
344,1986,1182,0.003488383499956677
345,1986,1183,0.003695841834072747
346,1986,1184,0.002283802756490605
347,1986,1185,0.0022552212908796615
348,1986,1186,0.002657488774986349
349,1986,1187,0.002216873983093334
350,1986,1190,0.0023654595404867793
351,1986,1191,0.0023624488625547317
352,1986,1192,0.0025410667252378913
353,1986,1193,0.002964200898728931
354,1986,1196,0.005496577785818869
355,1986,1197,0.0017881736039931288
356,1986,1199,0.0032806738665137067
357,1986,1200,0.002972103573542256
358,1986,1201,0.0032219391359916113
359,1986,1202,0.0018264329032456378
360,1986,1203,0.002724637570332226
361,1986,1204,0.002235870390383341
362,1986,1206,0.003852822876075557
363,1986,1207,0.007861941518305791
364,1986,1208,0.006731606797601343
365,1986,1209,0.0013843352853933186
366,1986,1210,0.010863359778483217
367,1986,1211,0.002117877681752082
368,1986,1212,0.001172075903856289
369,1986,1215,0.0021883344319845155
370,1986,1216,0.00279093772043502
371,1986,1217,0.000976579624665299
372,1986,1218,0.0016224509987590393
373,1986,1220,0.0022436978633471175
374,1986,1221,0.0020405517828572923
375,1986,1222,0.0031414726827804452
376,1986,1223,0.001793733855545623
377,1986,1224,0.002427669415999383
378,1986,1225,0.0020149660108108197
379,1986,1226,0.0022573336307919085
380,1986,1227,0.002555112688821713
381,1986,1228,0.00862711372450551
382,1986,1229,0.003555759975119475
383,1986,1231,0.0075508059862006115
384,1986,1232,0.003043808487546559
385,1986,1233,0.0026478504247037862
386,1986,1234,0.006763174142801969
387,1986,1235,0.006255386598659186
388,1986,1238,0.002430213081328145
389,1986,1239,0.005602792907905287
390,1986,1241,0.00259934401052751
391,1986,1242,0.011890414730317682
392,1986,1243,0.0044073280676577425
393,1986,1245,0.002730806285137012
394,1986,1246,0.010121505539239992
395,1986,1247,0.0030573133615733983
396,1986,1248,0.0020296142543804394
397,1986,1249,0.0038826916862815548
398,1986,1250,0.0020779186322203804
399,1986,1253,0.00250718718149612
400,1986,1254,0.0012847169541961017
401,1986,1256,0.0040621064948365435
402,1986,1257,0.009827367356117079
403,1986,1258,0.0026642633869761946
404,1986,1259,0.0022508472198174015
405,1986,1260,0.0038915515430869014
406,1986,1261,0.006900712197040905
407,1986,1263,0.0018478712594827533
408,1986,1264,0.000695063171712184
409,1986,1265,0.0027343529356117927
410,1986,1266,0.004929996434946727
411,1986,1267,0.003155685956220694
412,1986,1268,0.007524249017587784
413,1986,1269,0.002148994340440259
414,1986,1270,0.003939214594461952
415,1986,1271,0.0011848250426234682
416,1986,1272,0.00907042324207967
417,1986,1273,0.002249059013893885
418,1986,1274,0.0022046901314540404
419,1986,1275,0.005122835535620737
420,1986,1276,0.009801189666757713
421,1986,1277,0.008258188869164795
422,1986,1278,0.004000620826517287
423,1986,1279,0.0038113382400255277
424,1986,1280,0.0038895786120795913
425,1986,1281,0.006001652199210636
426,1986,1283,0.0035634133923422256
427,1986,1284,0.001515480126776462
428,1986,1285,0.0038222007893662594
429,1986,1286,0.0031111327439025055
430,1986,1287,0.001729807599974018
431,1986,1288,0.0013379937185965932
432,1986,1290,0.0028390498248667506
433,1986,1292,0.004624407672709375
434,1986,1293,0.002593947990497261
435,1986,1296,0.002567007482178339
436,1986,1298,0.006942532515172969
437,1986,1299,0.0026825512348172364
438,1986,1301,0.006991504182378368
439,1986,1304,0.004959539090057255
440,1986,1305,0.0023041703837483793
441,1986,1306,0.002053607289078715
442,1986,1307,0.003735483185145596
443,1986,1308,0.003670750708904186
444,1986,1309,0.003977837980348885
445,1986,1310,0.0025042895753627304
446,1986,1311,0.0013484696024114308
447,1986,1314,0.011762747219080683
448,1986,1317,0.002499385862542539
449,1986,1318,0.00469865027406057
450,1986,1319,0.0031974912008827347
451,1986,1320,0.00212756415426444
452,1986,1321,0.0020944174684901897
453,1986,1322,0.002552664107905847
454,1986,1323,0.007667289420476979
455,1986,1325,0.0038616933077667667
456,1986,1326,0.005785543434779122
457,1986,1328,0.007897695637761323
458,1986,1329,0.0037271053600696096
459,1986,1330,0.005241715644925914
460,1986,1331,0.0027520442674885915
461,1986,1332,0.0040290926953725605
462,1986,1333,0.0034980933746697434
463,1986,1334,0.003352488320577061
464,1986,1335,0.0024405681649775743
465,1986,1336,0.002514245033863865
466,1986,1337,0.0045905227601853145
467,1986,1338,0.00528351483297852
468,1986,1339,0.0020381226776691047
469,1986,1341,0.0014064710756895235
470,1986,1343,0.0019403864633329843
471,1986,1344,0.004091955717588295
472,1986,1345,0.007167088381630624
473,1986,1347,0.0017909903715539594
474,1986,1348,0.0023354934893253525
475,1986,1349,0.0020539561484649933
476,1986,1350,0.005650840960958738
477,1986,1351,0.001405103916411802
478,1986,1352,0.0015354111745456546
479,1986,1353,0.002208770739910932
480,1986,1354,0.0015198205328496935
481,1986,1356,0.002215265684680675
482,1986,1359,0.0019612575085179835
483,1986,1360,0.0036552710034840645
484,1986,1361,0.0030072279566292592
485,1986,1362,0.0013853907641794784
486,1986,1363,0.00334658957274908
487,1986,1364,0.0028493314138544382
488,1986,1365,0.0019716305787889766
489,1986,1368,0.002375437260612543
490,1986,1371,0.0035324834806883905
491,1986,1373,0.0029376729624900396
492,1986,1374,0.003700359845186066
493,1986,1375,0.003858730444424788
494,1986,1376,0.003884816836325803
495,1986,1378,0.0037227026861378215
496,1986,1379,0.0037355788015664792
497,1986,1380,0.003953377063993218
498,1986,1382,0.002898730761356819
499,1986,1383,0.0012308893400004575
500,1986,1384,0.0013664525695479045
501,1986,1385,0.009313896891871024
502,1986,1386,0.00572932963630991
503,1986,1387,0.003502951580276495
504,1986,1388,0.0013279541037353355
505,1986,1389,0.0027794670636877247
506,1986,1390,0.0033317998764001585
507,1986,1391,0.002029482040746234
508,1986,1393,0.009369764585020894
509,1986,1395,0.00480436445683633
510,1986,1396,0.006108977460260479
511,1986,1397,0.0044877232930626764
512,1986,1398,0.0019951771016878633
513,1986,1399,0.002671461230896649
514,1986,1400,0.004298763167505854
515,1986,1401,0.0044939470448857035
516,1986,1402,0.0011568390848339836
517,1986,1403,0.0036350098736193056
518,1986,1405,0.0024104793274891683
519,1986,1406,0.001910619446020882
520,1986,1409,0.005380027944409336
521,1986,1410,0.0033795123484278884
522,1986,1411,0.0013950780152279765
523,1986,1412,0.007294604357992268
524,1986,1414,0.0039335464978652295
525,1986,1416,0.0013598911473587684
526,1986,1417,0.003934676276323236
527,1986,1418,0.0034590254833405296
528,1986,1419,0.00455263098458634
529,1986,1423,0.003114324851977659
530,1986,1424,0.008138607679026423
531,1986,1425,0.003472448477901299
532,1986,1426,0.0020994556016390234
533,1986,1427,0.0014360621673957757
534,1986,1428,0.003501132609810249
535,1986,1429,0.0030883019991627386
536,1986,1431,0.00530058480339922
537,1986,1432,0.0014523076599795206
538,1986,1433,0.004401730822005143
539,1986,1434,0.0016182528146736642
540,1986,1435,0.0038499830484864327
541,1986,1436,0.0017454312369468098
542,1986,1437,0.006047596051493464
543,1986,1438,0.00730033871188361
544,1986,1439,0.0062243759644712085
545,1986,1440,0.0019265671912001541
546,1986,1441,0.002115823281810399
547,1986,1442,0.002279572482753829
548,1986,1443,0.0055648134623397455
549,1986,1444,0.0025128149102452055
550,1986,1446,0.0023979491643456104
551,1986,1447,0.0018608257784464026
552,1986,1448,0.0033807703298412866
553,1986,1449,0.005059229223142534
554,1986,1450,0.003923754458677601
555,1986,1451,0.0030325331417911387
556,1986,1452,0.006049754101600756
557,1986,1453,0.0016985444420076162
558,1986,1455,0.0032958699583786823
559,1986,1456,0.002480335124675111
560,1986,1458,0.0033117809778439185
561,1986,1461,0.0034997184202712256
562,1986,1462,0.0050486167713782795
563,1986,1463,0.0018203223008275678
564,1986,1464,0.002652126247879996
565,1987,1102,0.0020212345289448226
566,1987,1103,0.0036565347785546556
567,1987,1104,0.008894949137302509
568,1987,1106,0.0018999306932622946
569,1987,1108,0.001411003217133666
570,1987,1109,0.001168041119989414
571,1987,1110,0.0023066875600549815
572,1987,1111,0.001588927077333448
573,1987,1112,0.00620164953727587
574,1987,1113,0.0037066836899384637
575,1987,1114,0.0031786750006515016
576,1987,1116,0.005631937515496458
577,1987,1117,0.004664764051009544
578,1987,1118,0.0013452247803696384
579,1987,1119,0.002721275453285142
580,1987,1120,0.006582959619533475
581,1987,1121,0.0013285546533613488
582,1987,1122,0.0038682005604387345
583,1987,1123,0.0022704507854804925
584,1987,1124,0.004161781353873068
585,1987,1126,0.0015895094461563408
586,1987,1129,0.004311428021193396
587,1987,1130,0.0030812142875983935
588,1987,1131,0.003810232377668765
589,1987,1132,0.0026026107840873415
590,1987,1133,0.00470209161083279
591,1987,1134,0.0015424399330965673
592,1987,1135,0.0016813731549359286
593,1987,1137,0.0025555040344535157
594,1987,1139,0.002380198625927032
595,1987,1140,0.005561049216143458
596,1987,1141,0.004868882660943583
597,1987,1143,0.004926120078505647
598,1987,1144,0.002351173255410833
599,1987,1145,0.0025873281717098432
600,1987,1147,0.0015345826831977916
601,1987,1148,0.0016999718313239467
602,1987,1149,0.0036197309333719833
603,1987,1150,0.0035885339440973768
604,1987,1151,0.00316150910683285
605,1987,1152,0.002525726263166451
606,1987,1153,0.00265376572674778
607,1987,1154,0.0023352686628356255
608,1987,1155,0.006607241636141848
609,1987,1156,0.005124431837415034
610,1987,1157,0.0020650317104683935
611,1987,1159,0.0011041324513948933
612,1987,1160,0.003259422119226319
613,1987,1161,0.0026182742532732057
614,1987,1162,0.0018819102465627614
615,1987,1163,0.0024382626683563846
616,1987,1164,0.001458803871223479
617,1987,1165,0.0027141553641112006
618,1987,1166,0.0027049363286936463
619,1987,1168,0.00465433654151573
620,1987,1171,0.0019413424233124252
621,1987,1172,0.0031214332677065486
622,1987,1173,0.0027761172779915367
623,1987,1174,0.0014950416714239374
624,1987,1175,0.000871034765649315
625,1987,1177,0.007449814947542311
626,1987,1178,0.001717933922508614
627,1987,1179,0.003937294634414172
628,1987,1180,0.0022085628650183754
629,1987,1181,0.007222080302374249
630,1987,1182,0.0027625672834571888
631,1987,1183,0.001688442698329243
632,1987,1184,0.0037316087005637402
633,1987,1185,0.0030411658055099202
634,1987,1186,0.0012259219194744606
635,1987,1187,0.0027899575885331034
636,1987,1190,0.0013499329523537847
637,1987,1191,0.0028479824452055337
638,1987,1192,0.0028128617850952547
639,1987,1193,0.0028149728074682435
640,1987,1196,0.008895026321812657
641,1987,1197,0.0023043602812798064
642,1987,1199,0.004229240387352366
643,1987,1200,0.0032349471203759824
644,1987,1201,0.0023902983945113293
645,1987,1202,0.0026793297400130277
646,1987,1203,0.0029257910792146787
647,1987,1204,0.00290455996560949
648,1987,1206,0.003272916596687015
649,1987,1207,0.006098945462870557
650,1987,1208,0.005245864035784489
651,1987,1209,0.0018729144507383473
652,1987,1210,0.0056051504903920244
653,1987,1211,0.003130477269227742
654,1987,1212,0.0020619978930029913
655,1987,1215,0.0021960108597195035
656,1987,1216,0.002433451069567988
657,1987,1217,0.0018839912063957872
658,1987,1218,0.0020830556584957873
659,1987,1220,0.0016017746036997157
660,1987,1221,0.001791247682545003
661,1987,1222,0.005216284331122665
662,1987,1223,0.0030044659041810837
663,1987,1224,0.0033664274642313755
664,1987,1225,0.0025152684604256375
665,1987,1226,0.0031392980083350883
666,1987,1227,0.0024189895932549233
667,1987,1228,0.008643917219362567
668,1987,1229,0.0044517847100530574
669,1987,1231,0.00811848059495763
670,1987,1232,0.002235289951323919
671,1987,1233,0.002901285669337371
672,1987,1234,0.00896475713825815
673,1987,1235,0.003928488183943818
674,1987,1238,0.0025002612388056794
675,1987,1239,0.004451255505815145
676,1987,1241,0.0034584423364304832
677,1987,1242,0.006919575743277256
678,1987,1243,0.005091905544315212
679,1987,1245,0.0037965104474773684
680,1987,1246,0.0053544451072666185
681,1987,1247,0.004284746836528002
682,1987,1248,0.002953189644989142
683,1987,1249,0.0031453965695909017
684,1987,1250,0.0021569493641561367
685,1987,1253,0.003305106188085583
686,1987,1254,0.001470801370312023
687,1987,1256,0.0049176575334528355
688,1987,1257,0.00501163110969717
689,1987,1258,0.0021294980957914716
690,1987,1259,0.0019359105960994906
691,1987,1260,0.003677620312082854
692,1987,1261,0.005549181081829332
693,1987,1263,0.0015654478360007335
694,1987,1264,0.0013148365850723807
695,1987,1265,0.002795646711873998
696,1987,1266,0.004376826419921573
697,1987,1267,0.004495189429393958
698,1987,1268,0.0031580662398957467
699,1987,1269,0.0024921349889850974
700,1987,1270,0.003415588112322319
701,1987,1271,0.0008444463235620802
702,1987,1272,0.007295079633598495
703,1987,1273,0.0020520921780755497
704,1987,1274,0.0022691581692366384
705,1987,1275,0.0024183164517383652
706,1987,1276,0.006065470873436628
707,1987,1277,0.004225723033823516
708,1987,1278,0.0028329086869357902
709,1987,1279,0.004764038786563278
710,1987,1280,0.0023759152684816112
711,1987,1281,0.006136561075601738
712,1987,1283,0.0053314470813730615
713,1987,1284,0.0012735648994304128
714,1987,1285,0.002803762506594918
715,1987,1286,0.003536941468025393
716,1987,1287,0.002706790538829221
717,1987,1288,0.001484873621474152
718,1987,1290,0.0021580551237932286
719,1987,1292,0.003894059526277718
720,1987,1293,0.0022314030570062403
721,1987,1296,0.0018461946298625384
722,1987,1298,0.006214137871912578
723,1987,1299,0.003648237464479967
724,1987,1301,0.0063111415322658
725,1987,1304,0.0028912141028401154
726,1987,1305,0.003141232131213271
727,1987,1306,0.0014717208695783127
728,1987,1307,0.004038669546936333
729,1987,1308,0.003597890565303644
730,1987,1309,0.005748152082610115
731,1987,1310,0.003982817860184866
732,1987,1311,0.0017393750816600793
733,1987,1314,0.012177226907932277
734,1987,1317,0.0029759550261118655
735,1987,1318,0.004375811899043996
736,1987,1319,0.002313721511027519
737,1987,1320,0.0022284841552051332
738,1987,1321,0.0019375214956175615
739,1987,1322,0.002183587300504528
740,1987,1323,0.00554925205850527
741,1987,1325,0.002557546720376628
742,1987,1326,0.0063864861621688255
743,1987,1328,0.007586100462464416
744,1987,1329,0.002962366164532697
745,1987,1330,0.002755882761422233
746,1987,1331,0.0025498134993181755
747,1987,1332,0.0041146428003075814
748,1987,1333,0.004882883365788893
749,1987,1334,0.0024333733861844824
750,1987,1335,0.0026572243770666697
751,1987,1336,0.0034130079496410156
752,1987,1337,0.00336295837392374
753,1987,1338,0.00680051684406868
754,1987,1339,0.0024597581757851944
755,1987,1341,0.0012163266701625806
756,1987,1343,0.00225268176214881
757,1987,1344,0.005713996807729895
758,1987,1345,0.0077469270108575855
759,1987,1347,0.0019347152663228022
760,1987,1348,0.003850840385832562
761,1987,1349,0.0019689370491263935
762,1987,1350,0.003337196944284533
763,1987,1351,0.0017688804000437148
764,1987,1352,0.001765515594954733
765,1987,1353,0.002552419667274525
766,1987,1354,0.0019965185900179174
767,1987,1356,0.0027848097254797514
768,1987,1358,0.0022428683023297856
769,1987,1359,0.0012504545696683804
770,1987,1360,0.004882927819636104
771,1987,1361,0.0020071823274408125
772,1987,1362,0.002456725395407614
773,1987,1363,0.0043692038033118965
774,1987,1364,0.004413801356934226
775,1987,1365,0.0035478059355162155
776,1987,1368,0.0015733302355690343
777,1987,1371,0.003914561732680424
778,1987,1372,0.002945529390123441
779,1987,1373,0.002798842471064022
780,1987,1374,0.004292174306110285
781,1987,1375,0.0030012325172030165
782,1987,1376,0.0037657606979906682
783,1987,1378,0.002855984698531263
784,1987,1379,0.003912628862354739
785,1987,1380,0.0030258634178141793
786,1987,1382,0.002082524178865683
787,1987,1383,0.0013439066619416787
788,1987,1384,0.0017651479622926697
789,1987,1385,0.004944764620573354
790,1987,1386,0.004289158478734788
791,1987,1387,0.0048131680221009995
792,1987,1388,0.002732618528253479
793,1987,1389,0.003552285641379971
794,1987,1390,0.0035894448231891187
795,1987,1391,0.003601136601322252
796,1987,1393,0.007110833193887798
797,1987,1395,0.006458444640700848
798,1987,1396,0.008424838575429963
